vehicle/0/_id,vehicle/0/_x,vehicle/0/_y,vehicle/0/_angle,vehicle/0/_type,vehicle/0/_speed,vehicle/0/_pos,vehicle/0/_lane,vehicle/0/_slope,person/0/_id,person/0/_x,person/0/_y,person/0/_angle,person/0/_speed,person/0/_pos,person/0/_edge,person/0/_slope,person/0/_type,container/_id,container/_x,container/_y,container/_angle,container/_speed,container/_pos,container/_edge,container/_slope,container/_type,_time,person/1/_id,person/1/_x,person/1/_y,person/1/_angle,person/1/_speed,person/1/_pos,person/1/_edge,person/1/_slope,person/1/_type,person/2/_id,person/2/_x,person/2/_y,person/2/_angle,person/2/_speed,person/2/_pos,person/2/_edge,person/2/_slope,person/2/_type,vehicle/1/_id,vehicle/1/_x,vehicle/1/_y,vehicle/1/_angle,vehicle/1/_type,vehicle/1/_speed,vehicle/1/_pos,vehicle/1/_lane,vehicle/1/_slope,person/3/_id,person/3/_x,person/3/_y,person/3/_angle,person/3/_speed,person/3/_pos,person/3/_edge,person/3/_slope,person/3/_type,person/4/_id,person/4/_x,person/4/_y,person/4/_angle,person/4/_speed,person/4/_pos,person/4/_edge,person/4/_slope,person/4/_type,person/5/_id,person/5/_x,person/5/_y,person/5/_angle,person/5/_speed,person/5/_pos,person/5/_edge,person/5/_slope,person/5/_type,vehicle/2/_id,vehicle/2/_x,vehicle/2/_y,vehicle/2/_angle,vehicle/2/_type,vehicle/2/_speed,vehicle/2/_pos,vehicle/2/_lane,vehicle/2/_slope,vehicle/3/_id,vehicle/3/_x,vehicle/3/_y,vehicle/3/_angle,vehicle/3/_type,vehicle/3/_speed,vehicle/3/_pos,vehicle/3/_lane,vehicle/3/_slope,vehicle/4/_id,vehicle/4/_x,vehicle/4/_y,vehicle/4/_angle,vehicle/4/_type,vehicle/4/_speed,vehicle/4/_pos,vehicle/4/_lane,vehicle/4/_slope,vehicle/5/_id,vehicle/5/_x,vehicle/5/_y,vehicle/5/_angle,vehicle/5/_type,vehicle/5/_speed,vehicle/5/_pos,vehicle/5/_lane,vehicle/5/_slope,vehicle/6/_id,vehicle/6/_x,vehicle/6/_y,vehicle/6/_angle,vehicle/6/_type,vehicle/6/_speed,vehicle/6/_pos,vehicle/6/_lane,vehicle/6/_slope
t_0,56.11,-3.70,90.00,DEFAULT_BIKETYPE,5.46,49.32,E1_1,0.00,p_5,3.53,87.70,179.94,1.09,79.99,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,31.00,p_2,-4.77,64.60,179.94,1.37,35.40,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.48,-64.06,0.06,1.23,56.36,E00,0.00,DEFAULT_PEDTYPE,t_1,78.99,-1.60,90.00,DEFAULT_VEHTYPE,13.98,72.20,E1_2,0.00,p_1,66.64,-4.52,270.00,1.30,59.85,E1,0.00,DEFAULT_PEDTYPE,p_3,77.65,-4.52,270.00,1.00,70.86,E1,0.00,DEFAULT_PEDTYPE,p_4,-72.77,4.52,90.00,1.28,66.16,E2,0.00,DEFAULT_PEDTYPE,t_2,-46.85,-1.60,90.00,DEFAULT_VEHTYPE,12.43,53.15,-E2_2,0.00,t_3,-1.56,57.70,179.94,DEFAULT_VEHTYPE,11.36,42.29,E0_1,0.00,t_4,92.98,1.60,270.00,DEFAULT_VEHTYPE,1.92,7.02,-E1_2,0.00,t_5,-92.54,-1.60,90.00,DEFAULT_VEHTYPE,2.36,7.46,-E2_2,0.00,,,,,,,,,
t_0,61.87,-3.70,90.00,DEFAULT_BIKETYPE,5.76,55.08,E1_1,0.00,p_5,3.53,86.49,179.94,1.21,78.78,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,32.00,p_2,-4.76,63.26,179.94,1.33,36.73,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.48,-62.98,0.06,1.08,55.28,E00,0.00,DEFAULT_PEDTYPE,t_1,92.75,-1.60,90.00,DEFAULT_VEHTYPE,13.77,85.96,E1_2,0.00,p_1,65.42,-4.52,270.00,1.22,58.63,E1,0.00,DEFAULT_PEDTYPE,p_3,76.69,-4.52,270.00,0.96,69.90,E1,0.00,DEFAULT_PEDTYPE,p_4,-71.59,4.52,90.00,1.18,64.98,E2,0.00,DEFAULT_PEDTYPE,t_2,-34.06,-1.60,90.00,DEFAULT_VEHTYPE,12.79,65.94,-E2_2,0.00,t_3,-1.55,45.92,179.94,DEFAULT_VEHTYPE,11.79,54.08,E0_1,0.00,t_4,89.34,1.60,270.00,DEFAULT_VEHTYPE,3.64,10.66,-E1_2,0.00,t_5,-87.97,-1.60,90.00,DEFAULT_VEHTYPE,4.57,12.03,-E2_2,0.00,,,,,,,,,
t_0,67.33,-3.70,90.00,DEFAULT_BIKETYPE,5.46,60.54,E1_1,0.00,p_5,3.53,85.27,179.94,1.23,77.56,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,33.00,p_2,-4.76,61.93,179.94,1.34,38.07,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.48,-61.94,0.06,1.05,54.23,E00,0.00,DEFAULT_PEDTYPE,t_2,-21.39,-1.60,90.00,DEFAULT_VEHTYPE,12.66,78.61,-E2_2,0.00,p_1,64.27,-4.52,270.00,1.15,57.48,E1,0.00,DEFAULT_PEDTYPE,p_3,75.64,-4.52,270.00,1.04,68.85,E1,0.00,DEFAULT_PEDTYPE,p_4,-70.40,4.52,90.00,1.19,63.79,E2,0.00,DEFAULT_PEDTYPE,t_3,-1.54,34.89,179.94,DEFAULT_VEHTYPE,11.03,65.11,E0_1,0.00,t_4,83.70,1.60,270.00,DEFAULT_VEHTYPE,5.64,16.30,-E1_2,0.00,t_5,-81.20,-1.60,90.00,DEFAULT_VEHTYPE,6.77,18.80,-E2_2,0.00,,,,,,,,,,,,,,,,,,
t_0,72.62,-3.70,90.00,DEFAULT_BIKETYPE,5.29,65.83,E1_1,0.00,p_5,3.54,84.12,179.94,1.15,76.41,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,34.00,p_2,-4.76,60.47,179.94,1.45,39.52,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.48,-60.84,0.06,1.10,53.13,E00,0.00,DEFAULT_PEDTYPE,t_2,-8.74,-1.60,90.00,DEFAULT_VEHTYPE,12.66,91.26,-E2_2,0.00,p_1,62.99,-4.52,270.00,1.27,56.20,E1,0.00,DEFAULT_PEDTYPE,p_3,74.57,-4.52,270.00,1.08,67.78,E1,0.00,DEFAULT_PEDTYPE,p_4,-68.95,4.52,90.00,1.45,62.34,E2,0.00,DEFAULT_PEDTYPE,t_3,-1.53,23.40,179.94,DEFAULT_VEHTYPE,11.49,76.59,E0_1,0.00,t_4,75.61,1.60,270.00,DEFAULT_VEHTYPE,8.09,24.39,-E1_2,0.00,t_5,-72.94,-1.60,90.00,DEFAULT_VEHTYPE,8.27,27.06,-E2_2,0.00,,,,,,,,,,,,,,,,,,
t_0,78.44,-3.70,90.00,DEFAULT_BIKETYPE,5.82,71.65,E1_1,0.00,p_5,3.54,83.12,179.94,1.00,75.41,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,35.00,p_2,-4.76,59.17,179.94,1.31,40.83,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.48,-59.54,0.06,1.30,51.83,E00,0.00,DEFAULT_PEDTYPE,t_2,3.82,-1.60,90.00,DEFAULT_VEHTYPE,12.56,10.43,:J2_12_0,0.00,p_1,61.73,-4.52,270.00,1.27,54.94,E1,0.00,DEFAULT_PEDTYPE,p_3,73.62,-4.52,270.00,0.94,66.83,E1,0.00,DEFAULT_PEDTYPE,p_4,-67.61,4.52,90.00,1.33,61.00,E2,0.00,DEFAULT_PEDTYPE,t_3,-1.52,14.31,179.94,DEFAULT_VEHTYPE,9.09,85.68,E0_1,0.00,t_4,65.33,1.60,270.00,DEFAULT_VEHTYPE,10.28,34.67,-E1_2,0.00,t_5,-63.32,-1.60,90.00,DEFAULT_VEHTYPE,9.61,36.68,-E2_2,0.00,t_6,-1.60,94.90,179.94,DEFAULT_VEHTYPE,0.00,5.10,E0_1,0.00,,,,,,,,,
t_0,83.73,-3.70,90.00,DEFAULT_BIKETYPE,5.29,76.94,E1_1,0.00,p_5,3.54,82.10,179.94,1.02,74.39,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,36.00,p_2,-4.76,57.70,179.94,1.47,42.30,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.48,-58.45,0.06,1.09,50.74,E00,0.00,DEFAULT_PEDTYPE,t_2,16.45,-1.60,90.00,DEFAULT_VEHTYPE,12.63,9.66,E1_2,0.00,p_1,60.43,-4.52,270.00,1.29,53.64,E1,0.00,DEFAULT_PEDTYPE,p_3,72.70,-4.52,270.00,0.92,65.91,E1,0.00,DEFAULT_PEDTYPE,p_4,-66.30,4.52,90.00,1.31,59.69,E2,0.00,DEFAULT_PEDTYPE,t_3,-1.51,9.36,179.94,DEFAULT_VEHTYPE,4.95,90.63,E0_1,0.00,t_4,53.16,1.60,270.00,DEFAULT_VEHTYPE,12.17,46.84,-E1_2,0.00,t_5,-52.30,-1.60,90.00,DEFAULT_VEHTYPE,11.02,47.70,-E2_2,0.00,t_6,-1.59,92.33,179.94,DEFAULT_VEHTYPE,2.57,7.67,E0_1,0.00,,,,,,,,,
t_0,89.48,-3.70,90.00,DEFAULT_BIKETYPE,5.75,82.69,E1_1,0.00,p_5,3.54,81.06,179.94,1.04,73.35,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,37.00,p_2,-4.76,56.47,179.94,1.22,43.52,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.48,-57.27,0.06,1.18,49.56,E00,0.00,DEFAULT_PEDTYPE,t_2,29.32,-1.60,90.00,DEFAULT_VEHTYPE,12.87,22.53,E1_2,0.00,p_1,59.27,-4.52,270.00,1.17,52.48,E1,0.00,DEFAULT_PEDTYPE,p_3,71.62,-4.52,270.00,1.08,64.83,E1,0.00,DEFAULT_PEDTYPE,p_4,-64.91,4.52,90.00,1.39,58.30,E2,0.00,DEFAULT_PEDTYPE,t_3,-1.51,8.92,179.94,DEFAULT_VEHTYPE,0.45,91.07,E0_1,0.00,t_4,38.73,1.60,270.00,DEFAULT_VEHTYPE,14.43,61.27,-E1_2,0.00,t_5,-39.44,-1.60,90.00,DEFAULT_VEHTYPE,12.87,60.56,-E2_2,0.00,t_6,-1.59,87.97,179.94,DEFAULT_VEHTYPE,4.36,12.03,E0_1,0.00,,,,,,,,,
t_0,94.98,-3.70,90.00,DEFAULT_BIKETYPE,5.50,88.19,E1_1,0.00,p_5,3.54,79.94,179.94,1.12,72.23,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,38.00,p_2,-4.76,55.02,179.94,1.46,44.98,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.48,-56.05,0.06,1.22,48.34,E00,0.00,DEFAULT_PEDTYPE,t_2,41.72,-1.60,90.00,DEFAULT_VEHTYPE,12.40,34.93,E1_2,0.00,p_1,58.07,-4.52,270.00,1.20,51.28,E1,0.00,DEFAULT_PEDTYPE,p_3,70.57,-4.52,270.00,1.05,63.78,E1,0.00,DEFAULT_PEDTYPE,p_4,-63.57,4.52,90.00,1.35,56.96,E2,0.00,DEFAULT_PEDTYPE,t_3,-1.51,8.80,179.94,DEFAULT_VEHTYPE,0.12,91.20,E0_1,0.00,t_4,24.29,1.60,270.00,DEFAULT_VEHTYPE,14.44,75.71,-E1_2,0.00,t_5,-26.18,-1.60,90.00,DEFAULT_VEHTYPE,13.26,73.82,-E2_2,0.00,t_6,-1.58,81.89,179.94,DEFAULT_VEHTYPE,6.08,18.11,E0_1,0.00,,,,,,,,,
t_2,53.45,-1.60,90.00,DEFAULT_VEHTYPE,11.73,46.66,E1_2,0.00,p_5,3.54,78.75,179.94,1.19,71.04,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,39.00,p_2,-4.75,53.75,179.94,1.26,46.24,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.48,-54.90,0.06,1.15,47.19,E00,0.00,DEFAULT_PEDTYPE,t_3,-1.51,8.73,179.94,DEFAULT_VEHTYPE,0.06,91.26,E0_1,0.00,p_1,56.70,-4.52,270.00,1.37,49.91,E1,0.00,DEFAULT_PEDTYPE,p_3,69.60,-4.52,270.00,0.97,62.81,E1,0.00,DEFAULT_PEDTYPE,p_4,-62.15,4.52,90.00,1.42,55.54,E2,0.00,DEFAULT_PEDTYPE,t_4,9.21,1.60,270.00,DEFAULT_VEHTYPE,15.08,90.79,-E1_2,0.00,t_5,-11.99,-1.60,90.00,DEFAULT_VEHTYPE,14.19,88.01,-E2_2,0.00,t_6,-1.57,74.25,179.94,DEFAULT_VEHTYPE,7.64,25.74,E0_1,0.00,,,,,,,,,,,,,,,,,,
t_15,-98.30,-3.70,90.00,DEFAULT_BIKETYPE,0.00,1.70,-E2_1,0.00,p_5,3.54,77.57,179.94,1.17,69.86,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,40.00,p_2,-4.75,52.28,179.94,1.47,47.71,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.47,-53.65,0.06,1.24,45.95,E00,0.00,DEFAULT_PEDTYPE,t_2,65.46,-1.60,90.00,DEFAULT_VEHTYPE,12.01,58.67,E1_2,0.00,p_1,55.35,-4.52,270.00,1.35,48.56,E1,0.00,DEFAULT_PEDTYPE,p_3,68.66,-4.52,270.00,0.94,61.87,E1,0.00,DEFAULT_PEDTYPE,p_4,-60.79,4.52,90.00,1.36,54.18,E2,0.00,DEFAULT_PEDTYPE,t_3,-1.51,8.71,179.94,DEFAULT_VEHTYPE,0.03,91.28,E0_1,0.00,t_4,-5.07,1.60,270.00,DEFAULT_VEHTYPE,14.29,11.86,:J2_3_0,0.00,t_5,1.71,-1.60,90.00,DEFAULT_VEHTYPE,13.70,8.32,:J2_12_0,0.00,t_6,-1.57,64.94,179.94,DEFAULT_VEHTYPE,9.31,35.06,E0_1,0.00,,,,,,,,,
t_15,-97.22,-3.70,90.00,DEFAULT_BIKETYPE,1.08,2.78,-E2_1,0.00,p_5,3.54,76.55,179.94,1.02,68.84,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,41.00,p_2,-4.75,50.85,179.94,1.43,49.14,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.47,-52.47,0.06,1.18,44.76,E00,0.00,DEFAULT_PEDTYPE,t_2,78.36,-1.60,90.00,DEFAULT_VEHTYPE,12.90,71.57,E1_2,0.00,p_1,54.00,-4.52,270.00,1.35,47.21,E1,0.00,DEFAULT_PEDTYPE,p_3,67.56,-4.52,270.00,1.10,60.77,E1,0.00,DEFAULT_PEDTYPE,p_4,-59.61,4.52,90.00,1.18,53.00,E2,0.00,DEFAULT_PEDTYPE,t_3,-1.51,6.59,179.96,DEFAULT_VEHTYPE,2.12,1.11,:J2_16_0,0.00,t_4,-19.05,1.60,270.00,DEFAULT_VEHTYPE,13.98,12.44,E2_2,0.00,t_5,15.38,-1.60,90.00,DEFAULT_VEHTYPE,13.67,8.59,E1_2,0.00,t_6,-1.55,53.17,179.94,DEFAULT_VEHTYPE,11.76,46.82,E0_1,0.00,,,,,,,,,
t_15,-94.98,-3.70,90.00,DEFAULT_BIKETYPE,2.25,5.02,-E2_1,0.00,p_5,3.54,75.55,179.94,1.00,67.84,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,42.00,p_2,-4.75,49.41,179.94,1.44,50.58,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.47,-51.32,0.06,1.15,43.61,E00,0.00,DEFAULT_PEDTYPE,t_2,90.79,-1.60,90.00,DEFAULT_VEHTYPE,12.43,84.00,E1_2,0.00,p_1,52.82,-4.52,270.00,1.18,46.03,E1,0.00,DEFAULT_PEDTYPE,p_3,66.50,-4.52,270.00,1.06,59.71,E1,0.00,DEFAULT_PEDTYPE,p_4,-58.18,4.52,90.00,1.43,51.57,E2,0.00,DEFAULT_PEDTYPE,t_3,-1.51,2.05,180.00,DEFAULT_VEHTYPE,4.53,5.65,:J2_16_0,0.00,t_4,-33.27,1.60,270.00,DEFAULT_VEHTYPE,14.22,26.66,E2_2,0.00,t_5,29.62,-1.60,90.00,DEFAULT_VEHTYPE,14.24,22.83,E1_2,0.00,t_6,-1.54,39.54,179.94,DEFAULT_VEHTYPE,13.63,60.46,E0_1,0.00,,,,,,,,,
t_15,-91.76,-3.70,90.00,DEFAULT_BIKETYPE,3.21,8.24,-E2_1,0.00,p_5,3.55,74.32,179.94,1.22,66.61,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,43.00,p_2,-4.75,48.08,179.94,1.33,51.91,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.47,-50.21,0.06,1.11,42.50,E00,0.00,DEFAULT_PEDTYPE,t_3,-1.51,-3.93,180.00,DEFAULT_VEHTYPE,5.99,11.64,:J2_16_0,0.00,p_1,51.63,-4.52,270.00,1.20,44.84,E1,0.00,DEFAULT_PEDTYPE,p_3,65.50,-4.52,270.00,1.00,58.71,E1,0.00,DEFAULT_PEDTYPE,p_4,-56.76,4.52,90.00,1.42,50.15,E2,0.00,DEFAULT_PEDTYPE,t_4,-47.71,1.60,270.00,DEFAULT_VEHTYPE,14.44,41.10,E2_2,0.00,t_5,42.96,-1.60,90.00,DEFAULT_VEHTYPE,13.35,36.17,E1_2,0.00,t_6,-1.53,26.20,179.94,DEFAULT_VEHTYPE,13.33,73.79,E0_1,0.00,,,,,,,,,,,,,,,,,,
t_15,-87.38,-3.70,90.00,DEFAULT_BIKETYPE,4.38,12.62,-E2_1,0.00,p_5,3.55,73.09,179.94,1.23,65.38,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,44.00,p_2,-4.75,46.71,179.94,1.37,53.28,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.47,-49.06,0.06,1.15,41.35,E00,0.00,DEFAULT_PEDTYPE,t_3,-1.51,-12.35,180.05,DEFAULT_VEHTYPE,8.42,4.65,E00_1,0.00,p_1,50.25,-4.52,270.00,1.38,43.46,E1,0.00,DEFAULT_PEDTYPE,p_3,64.44,-4.52,270.00,1.05,57.65,E1,0.00,DEFAULT_PEDTYPE,p_4,-55.54,4.52,90.00,1.22,48.93,E2,0.00,DEFAULT_PEDTYPE,t_4,-62.11,1.60,270.00,DEFAULT_VEHTYPE,14.40,55.50,E2_2,0.00,t_5,56.19,-1.60,90.00,DEFAULT_VEHTYPE,13.23,49.40,E1_2,0.00,t_6,-1.52,16.03,179.94,DEFAULT_VEHTYPE,10.17,83.96,E0_1,0.00,,,,,,,,,,,,,,,,,,
t_15,-81.82,-3.70,90.00,DEFAULT_BIKETYPE,5.56,18.18,-E2_1,0.00,p_5,3.55,72.01,179.94,1.08,64.30,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,45.00,p_2,-4.75,45.43,179.94,1.28,54.56,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.47,-47.80,0.06,1.25,40.10,E00,0.00,DEFAULT_PEDTYPE,t_3,-1.52,-22.16,180.06,DEFAULT_VEHTYPE,9.81,14.46,E00_1,0.00,p_1,49.12,-4.52,270.00,1.13,42.33,E1,0.00,DEFAULT_PEDTYPE,p_3,63.38,-4.52,270.00,1.06,56.59,E1,0.00,DEFAULT_PEDTYPE,p_4,-54.12,4.52,90.00,1.42,47.51,E2,0.00,DEFAULT_PEDTYPE,t_4,-76.13,1.60,270.00,DEFAULT_VEHTYPE,14.02,69.52,E2_2,0.00,t_5,69.43,-1.60,90.00,DEFAULT_VEHTYPE,13.23,62.64,E1_2,0.00,t_6,-1.51,10.35,179.94,DEFAULT_VEHTYPE,5.67,89.64,E0_1,0.00,,,,,,,,,,,,,,,,,,
t_15,-75.98,-3.70,90.00,DEFAULT_BIKETYPE,5.84,24.02,-E2_1,0.00,p_5,3.55,70.78,179.94,1.23,63.08,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,46.00,p_2,-4.75,44.09,179.94,1.34,55.91,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.47,-46.65,0.06,1.15,38.95,E00,0.00,DEFAULT_PEDTYPE,t_3,-1.53,-33.14,180.06,DEFAULT_VEHTYPE,10.98,25.44,E00_1,0.00,p_1,47.78,-4.52,270.00,1.34,40.99,E1,0.00,DEFAULT_PEDTYPE,p_3,62.35,-4.52,270.00,1.03,55.56,E1,0.00,DEFAULT_PEDTYPE,p_4,-52.94,4.52,90.00,1.18,46.33,E2,0.00,DEFAULT_PEDTYPE,t_4,-91.17,1.60,270.00,DEFAULT_VEHTYPE,15.03,84.56,E2_2,0.00,t_5,82.55,-1.60,90.00,DEFAULT_VEHTYPE,13.12,75.76,E1_2,0.00,t_6,-0.56,2.82,168.91,DEFAULT_VEHTYPE,7.67,5.02,:J2_17_0,0.00,,,,,,,,,,,,,,,,,,
t_15,-70.22,-3.70,90.00,DEFAULT_BIKETYPE,5.76,29.78,-E2_1,0.00,p_5,3.55,69.61,179.94,1.18,61.90,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,47.00,p_2,-4.74,42.86,179.94,1.23,57.14,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.47,-45.59,0.06,1.06,37.88,E00,0.00,DEFAULT_PEDTYPE,t_3,-1.55,-44.17,180.06,DEFAULT_VEHTYPE,11.02,36.46,E00_1,0.00,p_1,46.44,-4.52,270.00,1.34,39.65,E1,0.00,DEFAULT_PEDTYPE,p_3,61.24,-4.52,270.00,1.11,54.45,E1,0.00,DEFAULT_PEDTYPE,p_4,-51.59,4.52,90.00,1.35,44.98,E2,0.00,DEFAULT_PEDTYPE,t_5,96.49,-1.60,90.00,DEFAULT_VEHTYPE,13.94,89.70,E1_2,0.00,t_6,5.93,-1.46,110.02,DEFAULT_VEHTYPE,8.31,13.33,:J2_17_0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_15,-64.28,-3.70,90.00,DEFAULT_BIKETYPE,5.93,35.72,-E2_1,0.00,p_5,3.55,68.49,179.94,1.12,60.78,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,48.00,p_2,-4.74,41.43,179.94,1.42,58.56,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.47,-44.36,0.06,1.22,36.66,E00,0.00,DEFAULT_PEDTYPE,t_3,-1.56,-55.36,180.06,DEFAULT_VEHTYPE,11.19,47.65,E00_1,0.00,p_1,45.25,-4.52,270.00,1.19,38.46,E1,0.00,DEFAULT_PEDTYPE,p_3,60.28,-4.52,270.00,0.96,53.49,E1,0.00,DEFAULT_PEDTYPE,p_4,-50.23,4.52,90.00,1.36,43.62,E2,0.00,DEFAULT_PEDTYPE,t_6,13.34,-1.60,90.00,DEFAULT_VEHTYPE,7.42,6.55,E1_2,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_15,-58.51,-3.70,90.00,DEFAULT_BIKETYPE,5.77,41.49,-E2_1,0.00,p_5,3.55,67.35,179.94,1.14,59.64,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,49.00,p_2,-4.74,40.21,179.94,1.22,59.78,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.46,-43.06,0.06,1.30,35.36,E00,0.00,DEFAULT_PEDTYPE,t_3,-1.57,-66.08,180.06,DEFAULT_VEHTYPE,10.72,58.38,E00_1,0.00,p_1,43.91,-4.52,270.00,1.34,37.12,E1,0.00,DEFAULT_PEDTYPE,p_3,59.26,-4.52,270.00,1.02,52.47,E1,0.00,DEFAULT_PEDTYPE,p_4,-48.79,4.52,90.00,1.44,42.18,E2,0.00,DEFAULT_PEDTYPE,t_6,22.98,-1.60,90.00,DEFAULT_VEHTYPE,9.64,16.19,E1_2,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_13,-98.30,-3.70,90.00,DEFAULT_BIKETYPE,0.00,1.70,-E2_1,0.00,p_5,3.55,66.12,179.94,1.22,58.42,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,50.00,p_2,-4.74,38.71,179.94,1.49,61.28,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.46,-42.00,0.06,1.06,34.29,E00,0.00,DEFAULT_PEDTYPE,t_15,-52.39,-3.70,90.00,DEFAULT_BIKETYPE,6.12,47.61,-E2_1,0.00,p_1,42.56,-4.52,270.00,1.35,35.77,E1,0.00,DEFAULT_PEDTYPE,p_3,58.18,-4.52,270.00,1.08,51.39,E1,0.00,DEFAULT_PEDTYPE,p_4,-47.42,4.52,90.00,1.37,40.81,E2,0.00,DEFAULT_PEDTYPE,t_3,-1.58,-77.48,180.06,DEFAULT_VEHTYPE,11.40,69.77,E00_1,0.00,t_6,34.64,-1.60,90.00,DEFAULT_VEHTYPE,11.66,27.85,E1_2,0.00,t_7,1.60,-94.90,0.06,DEFAULT_VEHTYPE,0.00,5.10,-E0_1,0.00,,,,,,,,,,,,,,,,,,
t_13,-97.29,-3.70,90.00,DEFAULT_BIKETYPE,1.01,2.71,-E2_1,0.00,p_5,3.55,65.09,179.94,1.03,57.38,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,51.00,p_2,-4.74,37.22,179.94,1.49,62.77,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.46,-40.84,0.06,1.16,33.13,E00,0.00,DEFAULT_PEDTYPE,t_15,-46.29,-3.70,90.00,DEFAULT_BIKETYPE,6.10,53.71,-E2_1,0.00,p_1,41.32,-4.52,270.00,1.24,34.53,E1,0.00,DEFAULT_PEDTYPE,p_3,57.14,-4.52,270.00,1.04,50.35,E1,0.00,DEFAULT_PEDTYPE,p_4,-46.10,4.52,90.00,1.31,39.49,E2,0.00,DEFAULT_PEDTYPE,t_3,-1.59,-89.29,180.06,DEFAULT_VEHTYPE,11.81,81.58,E00_1,0.00,t_6,48.40,-1.60,90.00,DEFAULT_VEHTYPE,13.76,41.61,E1_2,0.00,t_7,1.61,-92.53,0.06,DEFAULT_VEHTYPE,2.37,7.47,-E0_1,0.00,,,,,,,,,,,,,,,,,,
